l,TT
1.750000000000000000e+03,3.532293681328574166e+02
1.751000000000000000e+03,3.526601311203842783e+02
1.752000000000000000e+03,3.520778229800042709e+02
1.753000000000000000e+03,3.514825082293860987e+02
1.754000000000000000e+03,3.508735062324299179e+02
1.755000000000000000e+03,3.502508769062430929e+02
1.756000000000000000e+03,3.496154207578272803e+02
1.757000000000000000e+03,3.489664504153015514e+02
1.758000000000000000e+03,3.483040191687480274e+02
1.759000000000000000e+03,3.476281781703010552e+02
1.760000000000000000e+03,3.469397193035150053e+02
1.761000000000000000e+03,3.462379467117580703e+02
1.762000000000000000e+03,3.455229053357963949e+02
1.763000000000000000e+03,3.447953809452671976e+02
1.764000000000000000e+03,3.440546716639873921e+02
1.765000000000000000e+03,3.433023021743278491e+02
1.766000000000000000e+03,3.425375667351541438e+02
1.767000000000000000e+03,3.417605005488497341e+02
1.768000000000000000e+03,3.409718797870764888e+02
1.769000000000000000e+03,3.401717359453472795e+02
1.770000000000000000e+03,3.393600987015722694e+02
1.771000000000000000e+03,3.385369959385336642e+02
1.772000000000000000e+03,3.377024537653816765e+02
1.773000000000000000e+03,3.368572393732596311e+02
1.774000000000000000e+03,3.360006325500285129e+02
1.775000000000000000e+03,3.351341398744989419e+02
1.776000000000000000e+03,3.342562948897905812e+02
1.777000000000000000e+03,3.333686008016235860e+02
1.778000000000000000e+03,3.324710734859543209e+02
1.779000000000000000e+03,3.315629843416294875e+02
1.780000000000000000e+03,3.306458316481084125e+02
1.781000000000000000e+03,3.297188835730889309e+02
1.782000000000000000e+03,3.287828923657218070e+02
1.783000000000000000e+03,3.278378658701017798e+02
1.784000000000000000e+03,3.268845532145257380e+02
1.785000000000000000e+03,3.259222163264296341e+02
1.786000000000000000e+03,3.249523441284905516e+02
1.787000000000000000e+03,3.239749383855993869e+02
1.788000000000000000e+03,3.229892565632567880e+02
1.789000000000000000e+03,3.219967831924606116e+02
1.790000000000000000e+03,3.209975157209208305e+02
1.791000000000000000e+03,3.199907073761048082e+02
1.792000000000000000e+03,3.189778385351523866e+02
1.793000000000000000e+03,3.179589025814651109e+02
1.794000000000000000e+03,3.169331487734364714e+02
1.795000000000000000e+03,3.159020536203250913e+02
1.796000000000000000e+03,3.148648639100072728e+02
1.797000000000000000e+03,3.138230537592085625e+02
1.798000000000000000e+03,3.127758676456433591e+02
1.799000000000000000e+03,3.117247774626799810e+02
1.800000000000000000e+03,3.106690255559267371e+02
1.801000000000000000e+03,3.096100556734791667e+02
1.802000000000000000e+03,3.085477205153716795e+02
1.803000000000000000e+03,3.074818457833882235e+02
1.804000000000000000e+03,3.064129991802081463e+02
1.805000000000000000e+03,3.053417476316209331e+02
1.806000000000000000e+03,3.042679145106067153e+02
1.807000000000000000e+03,3.031913225332157253e+02
1.808000000000000000e+03,3.021125366560685848e+02
1.809000000000000000e+03,3.010313784702611315e+02
1.810000000000000000e+03,2.999484119366936170e+02
1.811000000000000000e+03,2.988634577824596477e+02
1.812000000000000000e+03,2.977770792383203116e+02
1.813000000000000000e+03,2.966890964368797086e+02
1.814000000000000000e+03,2.956000721514710108e+02
1.815000000000000000e+03,2.945105690303828396e+02
1.816000000000000000e+03,2.934204068312997151e+02
1.817000000000000000e+03,2.923301481608284575e+02
1.818000000000000000e+03,2.912396128737322556e+02
1.819000000000000000e+03,2.901493638118662375e+02
1.820000000000000000e+03,2.890592212024164382e+02
1.821000000000000000e+03,2.879697483954387849e+02
1.822000000000000000e+03,2.868815090953345361e+02
1.823000000000000000e+03,2.857935817561213412e+02
1.824000000000000000e+03,2.847065309854978068e+02
1.825000000000000000e+03,2.836216647722566222e+02
1.826000000000000000e+03,2.825380632069350213e+02
1.827000000000000000e+03,2.814562927158580123e+02
1.828000000000000000e+03,2.803769204480354915e+02
1.829000000000000000e+03,2.793005143300206328e+02
1.830000000000000000e+03,2.782261574485200413e+02
1.831000000000000000e+03,2.771559051109163079e+02
1.832000000000000000e+03,2.760888422130768163e+02
1.833000000000000000e+03,2.750255402950901953e+02
1.834000000000000000e+03,2.739658290793131528e+02
1.835000000000000000e+03,2.729102821810528212e+02
1.836000000000000000e+03,2.718594743116776158e+02
1.837000000000000000e+03,2.708124956442135272e+02
1.838000000000000000e+03,2.697706660216543355e+02
1.839000000000000000e+03,2.687330779775764995e+02
1.840000000000000000e+03,2.677010537746922409e+02
1.841000000000000000e+03,2.666744312558401475e+02
1.842000000000000000e+03,2.656530495379510057e+02
1.843000000000000000e+03,2.646382347039155434e+02
1.844000000000000000e+03,2.636290856472944597e+02
1.845000000000000000e+03,2.626261882654220585e+02
1.846000000000000000e+03,2.616301298056139331e+02
1.847000000000000000e+03,2.606414988798518380e+02
1.848000000000000000e+03,2.596586569729722669e+02
1.849000000000000000e+03,2.586836811348712217e+02
1.850000000000000000e+03,2.577156784761880317e+02
1.851000000000000000e+03,2.567552320727331789e+02
1.852000000000000000e+03,2.558028819575472426e+02
1.853000000000000000e+03,2.548576728066142891e+02
1.854000000000000000e+03,2.539208792379240265e+02
1.855000000000000000e+03,2.529922916443305212e+02
1.856000000000000000e+03,2.520724447065279321e+02
1.857000000000000000e+03,2.511603888959521100e+02
1.858000000000000000e+03,2.502574046581066511e+02
1.859000000000000000e+03,2.493625454109837278e+02
1.860000000000000000e+03,2.484778373993105731e+02
1.861000000000000000e+03,2.476008513539961768e+02
1.862000000000000000e+03,2.467336165228617517e+02
1.863000000000000000e+03,2.458759351666797670e+02
1.864000000000000000e+03,2.450276110764296220e+02
1.865000000000000000e+03,2.441884495864654525e+02
1.866000000000000000e+03,2.433582575887254507e+02
1.867000000000000000e+03,2.425383292180734713e+02
1.868000000000000000e+03,2.417284745285946599e+02
1.869000000000000000e+03,2.409277623461291853e+02
1.870000000000000000e+03,2.401374916269852804e+02
1.871000000000000000e+03,2.393574773025065383e+02
1.872000000000000000e+03,2.385867931348286959e+02
1.873000000000000000e+03,2.378267430786947330e+02
1.874000000000000000e+03,2.370764042939321996e+02
1.875000000000000000e+03,2.363370841790580243e+02
1.876000000000000000e+03,2.356078633853109636e+02
1.877000000000000000e+03,2.348893100165755925e+02
1.878000000000000000e+03,2.341812511495991771e+02
1.879000000000000000e+03,2.334835156946654706e+02
1.880000000000000000e+03,2.327959344214582131e+02
1.881000000000000000e+03,2.321198256550352710e+02
1.882000000000000000e+03,2.314542811265289686e+02
1.883000000000000000e+03,2.307991373388071850e+02
1.884000000000000000e+03,2.301542327565755386e+02
1.885000000000000000e+03,2.295201506659221309e+02
1.886000000000000000e+03,2.288974763630313589e+02
1.887000000000000000e+03,2.282845686718926856e+02
1.888000000000000000e+03,2.276827598111313762e+02
1.889000000000000000e+03,2.270911555691918977e+02
1.890000000000000000e+03,2.265103494983595169e+02
1.891000000000000000e+03,2.259401944269603177e+02
1.892000000000000000e+03,2.253812881449129009e+02
1.893000000000000000e+03,2.248327449122394910e+02
1.894000000000000000e+03,2.242944239756764944e+02
1.895000000000000000e+03,2.237669295780384573e+02
1.896000000000000000e+03,2.232501252952486936e+02
1.897000000000000000e+03,2.227438768760648031e+02
1.898000000000000000e+03,2.222480522443152040e+02
1.899000000000000000e+03,2.217625214986016715e+02
1.900000000000000000e+03,2.212878997444389029e+02
1.901000000000000000e+03,2.208225866649847831e+02
1.902000000000000000e+03,2.203679991070789015e+02
1.903000000000000000e+03,2.199233384762250978e+02
1.904000000000000000e+03,2.194892939819101798e+02
1.905000000000000000e+03,2.190650712814184828e+02
1.906000000000000000e+03,2.186513638012654894e+02
1.907000000000000000e+03,2.182473813759097254e+02
1.908000000000000000e+03,2.178530787291871604e+02
1.909000000000000000e+03,2.174698982833318439e+02
1.910000000000000000e+03,2.170963131205574541e+02
1.911000000000000000e+03,2.167322839627875908e+02
1.912000000000000000e+03,2.163785163041853252e+02
1.913000000000000000e+03,2.160342318717443391e+02
1.914000000000000000e+03,2.156993970942869510e+02
1.915000000000000000e+03,2.153747230647988999e+02
1.916000000000000000e+03,2.150594369962645658e+02
1.917000000000000000e+03,2.147535106863954013e+02
1.918000000000000000e+03,2.144569176411753801e+02
1.919000000000000000e+03,2.141703758675496090e+02
1.920000000000000000e+03,2.138923764902615972e+02
1.921000000000000000e+03,2.136236407183912718e+02
1.922000000000000000e+03,2.133641484612742829e+02
1.923000000000000000e+03,2.131131382843276754e+02
1.924000000000000000e+03,2.128720787049539638e+02
1.925000000000000000e+03,2.126387254682928187e+02
1.926000000000000000e+03,2.124138070187044320e+02
1.927000000000000000e+03,2.121980531163891897e+02
1.928000000000000000e+03,2.119899662896385166e+02
1.929000000000000000e+03,2.117902788030510237e+02
1.930000000000000000e+03,2.115989812763639861e+02
1.931000000000000000e+03,2.114153226443615381e+02
1.932000000000000000e+03,2.112385529528852999e+02
1.933000000000000000e+03,2.110701518260584066e+02
1.934000000000000000e+03,2.109086285844957160e+02
1.935000000000000000e+03,2.107547220551596467e+02
1.936000000000000000e+03,2.106076863622538724e+02
1.937000000000000000e+03,2.104675193996862106e+02
1.938000000000000000e+03,2.103342199648135420e+02
1.939000000000000000e+03,2.102070448935687921e+02
1.940000000000000000e+03,2.100859947020306038e+02
1.941000000000000000e+03,2.099710707242557532e+02
1.942000000000000000e+03,2.098622750864311399e+02
1.943000000000000000e+03,2.097596106822653041e+02
1.944000000000000000e+03,2.096615954794986010e+02
1.945000000000000000e+03,2.095689766726775929e+02
1.946000000000000000e+03,2.094817593217009630e+02
1.947000000000000000e+03,2.093992063313610856e+02
1.948000000000000000e+03,2.093213241017187727e+02
1.949000000000000000e+03,2.092473768390434543e+02
1.950000000000000000e+03,2.091773722073936597e+02
1.951000000000000000e+03,2.091120806048801910e+02
1.952000000000000000e+03,2.090501216887527960e+02
1.953000000000000000e+03,2.089916206498977260e+02
1.954000000000000000e+03,2.089367032308049943e+02
1.955000000000000000e+03,2.088854957077662675e+02
1.956000000000000000e+03,2.088373820377631205e+02
1.957000000000000000e+03,2.087924895100098013e+02
1.958000000000000000e+03,2.087509458918670475e+02
1.959000000000000000e+03,2.087121365740736394e+02
1.960000000000000000e+03,2.086761902202479462e+02
1.961000000000000000e+03,2.086432359103952763e+02
1.962000000000000000e+03,2.086119174483628740e+02
1.963000000000000000e+03,2.085838503483714703e+02
1.964000000000000000e+03,2.085576791299841659e+02
1.965000000000000000e+03,2.085327914671122755e+02
1.966000000000000000e+03,2.085108038305931473e+02
1.967000000000000000e+03,2.084903616141363329e+02
1.968000000000000000e+03,2.084708532791248103e+02
1.969000000000000000e+03,2.084538959928682971e+02
1.970000000000000000e+03,2.084373929151214497e+02
1.971000000000000000e+03,2.084222186785412987e+02
1.972000000000000000e+03,2.084085051773246562e+02
1.973000000000000000e+03,2.083948986945008244e+02
1.974000000000000000e+03,2.083822740379733887e+02
1.975000000000000000e+03,2.083707631599875469e+02
1.976000000000000000e+03,2.083590122803917382e+02
1.977000000000000000e+03,2.083471531838215185e+02
1.978000000000000000e+03,2.083353175056211910e+02
1.979000000000000000e+03,2.083228938517794688e+02
1.980000000000000000e+03,2.083107562580654246e+02
1.981000000000000000e+03,2.082975499681847964e+02
1.982000000000000000e+03,2.082841483965596012e+02
1.983000000000000000e+03,2.082699389053173604e+02
1.984000000000000000e+03,2.082543084260805415e+02
1.985000000000000000e+03,2.082381290815271484e+02
1.986000000000000000e+03,2.082200439616986785e+02
1.987000000000000000e+03,2.082009240856563679e+02
1.988000000000000000e+03,2.081801541780903335e+02
1.989000000000000000e+03,2.081571182914845224e+02
1.990000000000000000e+03,2.081326854288162167e+02
1.991000000000000000e+03,2.081062381567886632e+02
1.992000000000000000e+03,2.080771582300455691e+02
1.993000000000000000e+03,2.080448265463072346e+02
1.994000000000000000e+03,2.080108516076920466e+02
1.995000000000000000e+03,2.079731267980007203e+02
1.996000000000000000e+03,2.079332586918120001e+02
1.997000000000000000e+03,2.078898814995768021e+02
1.998000000000000000e+03,2.078423712046402159e+02
1.999000000000000000e+03,2.077923311968600331e+02
2.000000000000000000e+03,2.077376495577291280e+02
2.001000000000000000e+03,2.076799366929754740e+02
2.002000000000000000e+03,2.076178677319754513e+02
2.003000000000000000e+03,2.075516115632653396e+02
2.004000000000000000e+03,2.074813358222239401e+02
2.005000000000000000e+03,2.074072068659967840e+02
2.006000000000000000e+03,2.073286469153964617e+02
2.007000000000000000e+03,2.072450768688499352e+02
2.008000000000000000e+03,2.071574019533539683e+02
2.009000000000000000e+03,2.070650403672366622e+02
2.010000000000000000e+03,2.069681517700112749e+02
2.011000000000000000e+03,2.068661515989726354e+02
2.012000000000000000e+03,2.067591967277003562e+02
2.013000000000000000e+03,2.066466997861994344e+02
2.014000000000000000e+03,2.065295576578223518e+02
2.015000000000000000e+03,2.064071801325852960e+02
2.016000000000000000e+03,2.062789755721079814e+02
2.017000000000000000e+03,2.061465794109484193e+02
2.018000000000000000e+03,2.060079114739263844e+02
2.019000000000000000e+03,2.058646043250457183e+02
2.020000000000000000e+03,2.057153177519753910e+02
2.021000000000000000e+03,2.055609386118443922e+02
2.022000000000000000e+03,2.054016094925547122e+02
2.023000000000000000e+03,2.052359858798413086e+02
2.024000000000000000e+03,2.050649503350332452e+02
2.025000000000000000e+03,2.048886411580214713e+02
2.026000000000000000e+03,2.047057095556171191e+02
2.027000000000000000e+03,2.045170338202621849e+02
2.028000000000000000e+03,2.043227479936086297e+02
2.029000000000000000e+03,2.041222418701885601e+02
2.030000000000000000e+03,2.039156466710282132e+02
2.031000000000000000e+03,2.037038350470157582e+02
2.032000000000000000e+03,2.034854497418915287e+02
2.033000000000000000e+03,2.032606177701110255e+02
2.034000000000000000e+03,2.030302075841413512e+02
2.035000000000000000e+03,2.027936005712357428e+02
2.036000000000000000e+03,2.025509195598401959e+02
2.037000000000000000e+03,2.023015431503210948e+02
2.038000000000000000e+03,2.020463342202390322e+02
2.039000000000000000e+03,2.017846685838532892e+02
2.040000000000000000e+03,2.015166634962018577e+02
2.041000000000000000e+03,2.012416919814630774e+02
2.042000000000000000e+03,2.009606113358640869e+02
2.043000000000000000e+03,2.006735346198856575e+02
2.044000000000000000e+03,2.003798306550253017e+02
2.045000000000000000e+03,2.000803525251604924e+02
2.046000000000000000e+03,1.997744662323157741e+02
2.047000000000000000e+03,1.994615363622193343e+02
2.048000000000000000e+03,1.991431545845917697e+02
2.049000000000000000e+03,1.988186826379917989e+02
2.050000000000000000e+03,1.984882236647755178e+02
2.051000000000000000e+03,1.981511295108528543e+02
2.052000000000000000e+03,1.978082081506073280e+02
2.053000000000000000e+03,1.974587734167791098e+02
2.054000000000000000e+03,1.971028805257515444e+02
2.055000000000000000e+03,1.967405832380647155e+02
2.056000000000000000e+03,1.963726766894069158e+02
2.057000000000000000e+03,1.959977260470080580e+02
2.058000000000000000e+03,1.956172663519334378e+02
2.059000000000000000e+03,1.952298598367240459e+02
2.060000000000000000e+03,1.948370386042533369e+02
2.061000000000000000e+03,1.944373619470905226e+02
2.062000000000000000e+03,1.940323590282566784e+02
2.063000000000000000e+03,1.936205862026555451e+02
2.064000000000000000e+03,1.932028268650293228e+02
2.065000000000000000e+03,1.927798629488847553e+02
2.066000000000000000e+03,1.923502464267018865e+02
2.067000000000000000e+03,1.919147563267054579e+02
2.068000000000000000e+03,1.914741702357978568e+02
2.069000000000000000e+03,1.910270358039169309e+02
2.070000000000000000e+03,1.905748706001005530e+02
2.071000000000000000e+03,1.901169622796797682e+02
2.072000000000000000e+03,1.896525971032149585e+02
2.073000000000000000e+03,1.891832884569291480e+02
2.074000000000000000e+03,1.887083198594093005e+02
2.075000000000000000e+03,1.882284591550634900e+02
2.076000000000000000e+03,1.877422443587863654e+02
2.077000000000000000e+03,1.872511835223543244e+02
2.078000000000000000e+03,1.867545549118599979e+02
2.079000000000000000e+03,1.862531212067936224e+02
2.080000000000000000e+03,1.857469010202141533e+02
2.081000000000000000e+03,1.852359117602534866e+02
2.082000000000000000e+03,1.847201696577600956e+02
2.083000000000000000e+03,1.841996897950349421e+02
2.084000000000000000e+03,1.836744861355838907e+02
2.085000000000000000e+03,1.831460572248518872e+02
2.086000000000000000e+03,1.826121863765803823e+02
2.087000000000000000e+03,1.820743700553467477e+02
2.088000000000000000e+03,1.815333608993709902e+02
2.089000000000000000e+03,1.809876820839940308e+02
2.090000000000000000e+03,1.804380843658354081e+02
2.091000000000000000e+03,1.798845747770830883e+02
2.092000000000000000e+03,1.793271594951979466e+02
2.093000000000000000e+03,1.787665867128130799e+02
2.094000000000000000e+03,1.782028610026613364e+02
2.095000000000000000e+03,1.776352433525674996e+02
2.096000000000000000e+03,1.770652225404671185e+02
2.097000000000000000e+03,1.764920581590210986e+02
2.098000000000000000e+03,1.759157519902452123e+02
2.099000000000000000e+03,1.753370480397316840e+02
2.100000000000000000e+03,1.747552040654184680e+02
2.101000000000000000e+03,1.741709485160766917e+02
2.102000000000000000e+03,1.735842087540949876e+02
2.103000000000000000e+03,1.729948972279007364e+02
2.104000000000000000e+03,1.724029259387302488e+02
2.105000000000000000e+03,1.718089493067726607e+02
2.106000000000000000e+03,1.712121356965449195e+02
2.107000000000000000e+03,1.706138816217721512e+02
2.108000000000000000e+03,1.700126119292535805e+02
2.109000000000000000e+03,1.694104653424011531e+02
2.110000000000000000e+03,1.688058661385696269e+02
2.111000000000000000e+03,1.682002096911279807e+02
2.112000000000000000e+03,1.675926626504025307e+02
2.113000000000000000e+03,1.669838771442044276e+02
2.114000000000000000e+03,1.663730194624331489e+02
2.115000000000000000e+03,1.657614842562279023e+02
2.116000000000000000e+03,1.651484375511955989e+02
2.117000000000000000e+03,1.645345309452951312e+02
2.118000000000000000e+03,1.639189302909149433e+02
2.119000000000000000e+03,1.633030298916315530e+02
2.120000000000000000e+03,1.626852526781670747e+02
2.121000000000000000e+03,1.620677357442891093e+02
2.122000000000000000e+03,1.614489020168251159e+02
2.123000000000000000e+03,1.608294029557638396e+02
2.124000000000000000e+03,1.602106329037922876e+02
2.125000000000000000e+03,1.595902720954682934e+02
2.126000000000000000e+03,1.589704578616018580e+02
2.127000000000000000e+03,1.583503562979452113e+02
2.128000000000000000e+03,1.577306192941632617e+02
2.129000000000000000e+03,1.571111560475063698e+02
2.130000000000000000e+03,1.564911330815297106e+02
2.131000000000000000e+03,1.558719456049266796e+02
2.132000000000000000e+03,1.552527605201657934e+02
2.133000000000000000e+03,1.546342306174925909e+02
2.134000000000000000e+03,1.540162660888561561e+02
2.135000000000000000e+03,1.533995202171134338e+02
2.136000000000000000e+03,1.527839037253149570e+02
2.137000000000000000e+03,1.521685847962423566e+02
2.138000000000000000e+03,1.515549604322677339e+02
2.139000000000000000e+03,1.509429423002232511e+02
2.140000000000000000e+03,1.503324424216916100e+02
2.141000000000000000e+03,1.497233731934981904e+02
2.142000000000000000e+03,1.491163902434819590e+02
2.143000000000000000e+03,1.485106639464170826e+02
2.144000000000000000e+03,1.479075936203795720e+02
2.145000000000000000e+03,1.473063505380733034e+02
2.146000000000000000e+03,1.467068492886260174e+02
2.147000000000000000e+03,1.461097477994881331e+02
2.148000000000000000e+03,1.455149616884624209e+02
2.149000000000000000e+03,1.449231499559909651e+02
2.150000000000000000e+03,1.443334865024464762e+02
2.151000000000000000e+03,1.437466234750777687e+02
2.152000000000000000e+03,1.431624387386067099e+02
2.153000000000000000e+03,1.425815456147054192e+02
2.154000000000000000e+03,1.420030724151046684e+02
2.155000000000000000e+03,1.414283766392394739e+02
2.156000000000000000e+03,1.408558451515154104e+02
2.157000000000000000e+03,1.402868368838291531e+02
2.158000000000000000e+03,1.397212258475783813e+02
2.159000000000000000e+03,1.391581439906454136e+02
2.160000000000000000e+03,1.385989525592137852e+02
2.161000000000000000e+03,1.380427851090515219e+02
2.162000000000000000e+03,1.374902617017476132e+02
2.163000000000000000e+03,1.369412604203857882e+02
2.164000000000000000e+03,1.363956602249189416e+02
2.165000000000000000e+03,1.358533409720810425e+02
2.166000000000000000e+03,1.353149262698518953e+02
2.167000000000000000e+03,1.347802978263401599e+02
2.168000000000000000e+03,1.342493383032029612e+02
2.169000000000000000e+03,1.337219313334713888e+02
2.170000000000000000e+03,1.331987043738037073e+02
2.171000000000000000e+03,1.326788002160151336e+02
2.172000000000000000e+03,1.321635911781596917e+02
2.173000000000000000e+03,1.316522221096675480e+02
2.174000000000000000e+03,1.311453245810683086e+02
2.175000000000000000e+03,1.306427883928071481e+02
2.176000000000000000e+03,1.301445044234389741e+02
2.177000000000000000e+03,1.296503646420623852e+02
2.178000000000000000e+03,1.291602621200076726e+02
2.179000000000000000e+03,1.286748338767944517e+02
2.180000000000000000e+03,1.281939752202526961e+02
2.181000000000000000e+03,1.277168397559268698e+02
2.182000000000000000e+03,1.272448107358103044e+02
2.183000000000000000e+03,1.267770440560582870e+02
2.184000000000000000e+03,1.263141824392054247e+02
2.185000000000000000e+03,1.258553841003891165e+02
2.186000000000000000e+03,1.254012940930074933e+02
2.187000000000000000e+03,1.249525586434665172e+02
2.188000000000000000e+03,1.245075966501469651e+02
2.189000000000000000e+03,1.240677995318740869e+02
2.190000000000000000e+03,1.236330742203219586e+02
2.191000000000000000e+03,1.232025859968627515e+02
2.192000000000000000e+03,1.227769869987447890e+02
2.193000000000000000e+03,1.223561877144110355e+02
2.194000000000000000e+03,1.219393569831938322e+02
2.195000000000000000e+03,1.215278933344228420e+02
2.196000000000000000e+03,1.211217108106346387e+02
2.197000000000000000e+03,1.207199818002711567e+02
2.198000000000000000e+03,1.203226227047563555e+02
2.199000000000000000e+03,1.199302939348898320e+02
2.200000000000000000e+03,1.195429142365722868e+02
2.201000000000000000e+03,1.191604073763001992e+02
2.202000000000000000e+03,1.187827137016424359e+02
2.203000000000000000e+03,1.184097785693599576e+02
2.204000000000000000e+03,1.180422913185897613e+02
2.205000000000000000e+03,1.176794567586869817e+02
2.206000000000000000e+03,1.173212236666948769e+02
2.207000000000000000e+03,1.169682847792353897e+02
2.208000000000000000e+03,1.166198482788376793e+02
2.209000000000000000e+03,1.162766091249735183e+02
2.210000000000000000e+03,1.159385205394677740e+02
2.211000000000000000e+03,1.156047939965540792e+02
2.212000000000000000e+03,1.152761277175942496e+02
2.213000000000000000e+03,1.149524781552575234e+02
2.214000000000000000e+03,1.146338028174296824e+02
2.215000000000000000e+03,1.143193174207231522e+02
2.216000000000000000e+03,1.140104672187844557e+02
2.217000000000000000e+03,1.137064699800451706e+02
2.218000000000000000e+03,1.134072873154392624e+02
2.219000000000000000e+03,1.131121389957079941e+02
2.220000000000000000e+03,1.128224742786153172e+02
2.221000000000000000e+03,1.125375148856956855e+02
2.222000000000000000e+03,1.122572263290570902e+02
2.223000000000000000e+03,1.119823178979113862e+02
2.224000000000000000e+03,1.117112713048535966e+02
2.225000000000000000e+03,1.114455405172876112e+02
2.226000000000000000e+03,1.111836090633688769e+02
2.227000000000000000e+03,1.109269326982598614e+02
2.228000000000000000e+03,1.106747395449436482e+02
2.229000000000000000e+03,1.104262585852387417e+02
2.230000000000000000e+03,1.101829481507844832e+02
2.231000000000000000e+03,1.099440388987872979e+02
2.232000000000000000e+03,1.097095051380199635e+02
2.233000000000000000e+03,1.094785791446865204e+02
2.234000000000000000e+03,1.092527224884665884e+02
2.235000000000000000e+03,1.090304261733240736e+02
2.236000000000000000e+03,1.088131533037393837e+02
2.237000000000000000e+03,1.085993963905975050e+02
2.238000000000000000e+03,1.083898771825112419e+02
2.239000000000000000e+03,1.081838324769080231e+02
2.240000000000000000e+03,1.079827282814301270e+02
2.241000000000000000e+03,1.077843171200722026e+02
2.242000000000000000e+03,1.075900663698266868e+02
2.243000000000000000e+03,1.073999584019553453e+02
2.244000000000000000e+03,1.072132334035038781e+02
2.245000000000000000e+03,1.070298750338726421e+02
2.246000000000000000e+03,1.068498675763308228e+02
2.247000000000000000e+03,1.066731959245576462e+02
2.248000000000000000e+03,1.064998455691685990e+02
2.249000000000000000e+03,1.063298025842062771e+02
2.250000000000000000e+03,1.061630536135744904e+02
2.251000000000000000e+03,1.059995960644885855e+02
2.252000000000000000e+03,1.058387258799884023e+02
2.253000000000000000e+03,1.056804925738169487e+02
2.254000000000000000e+03,1.055256890092833970e+02
2.255000000000000000e+03,1.053728800449357408e+02
2.256000000000000000e+03,1.052236023652928623e+02
2.257000000000000000e+03,1.050771646209824723e+02
2.258000000000000000e+03,1.049336187538806371e+02
2.259000000000000000e+03,1.047922743117992184e+02
2.260000000000000000e+03,1.046539269379681514e+02
2.261000000000000000e+03,1.045186298500107824e+02
2.262000000000000000e+03,1.043856938236105236e+02
2.263000000000000000e+03,1.042544300107953461e+02
2.264000000000000000e+03,1.041263784278425533e+02
2.265000000000000000e+03,1.040008509275080826e+02
2.266000000000000000e+03,1.038779025210381945e+02
2.267000000000000000e+03,1.037568456895485838e+02
2.268000000000000000e+03,1.036377360350088139e+02
2.269000000000000000e+03,1.035213722606736582e+02
2.270000000000000000e+03,1.034070676459317042e+02
2.271000000000000000e+03,1.032948785307945627e+02
2.272000000000000000e+03,1.031848614597797820e+02
2.273000000000000000e+03,1.030770731603190455e+02
2.274000000000000000e+03,1.029708276856530347e+02
2.275000000000000000e+03,1.028661820623280789e+02
2.276000000000000000e+03,1.027639362671890382e+02
2.277000000000000000e+03,1.026626618638430983e+02
2.278000000000000000e+03,1.025631589889722335e+02
2.279000000000000000e+03,1.024654849880271428e+02
2.280000000000000000e+03,1.023696972257144182e+02
2.281000000000000000e+03,1.022751102261425160e+02
2.282000000000000000e+03,1.021817813177964211e+02
2.283000000000000000e+03,1.020890249382134840e+02
2.284000000000000000e+03,1.019983839486623935e+02
2.285000000000000000e+03,1.019084297634545493e+02
2.286000000000000000e+03,1.018199621695697203e+02
2.287000000000000000e+03,1.017322951260056954e+02
2.288000000000000000e+03,1.016454852434129634e+02
2.289000000000000000e+03,1.015595889237776532e+02
2.290000000000000000e+03,1.014746623353409234e+02
2.291000000000000000e+03,1.013900185527701154e+02
2.292000000000000000e+03,1.013064560377703742e+02
2.293000000000000000e+03,1.012232872749265624e+02
2.294000000000000000e+03,1.011405672531883511e+02
2.295000000000000000e+03,1.010583506077855134e+02
2.296000000000000000e+03,1.009759487627334238e+02
2.297000000000000000e+03,1.008941584140862773e+02
2.298000000000000000e+03,1.008122901687178512e+02
2.299000000000000000e+03,1.007311398640562317e+02
2.300000000000000000e+03,1.006492743733948885e+02
2.301000000000000000e+03,1.005674952229183390e+02
2.302000000000000000e+03,1.004858871105508769e+02
2.303000000000000000e+03,1.004030551772292768e+02
2.304000000000000000e+03,1.003213182105106540e+02
2.305000000000000000e+03,1.002385374442935699e+02
2.306000000000000000e+03,1.001555448950497720e+02
2.307000000000000000e+03,1.000724291736771363e+02
2.308000000000000000e+03,9.998853547347887627e+01
2.309000000000000000e+03,9.990395122919211701e+01
2.310000000000000000e+03,9.981950610695778892e+01
2.311000000000000000e+03,9.973454349019277743e+01
2.312000000000000000e+03,9.964840614154320519e+01
2.313000000000000000e+03,9.956192186576748782e+01
2.314000000000000000e+03,9.947517499839085531e+01
2.315000000000000000e+03,9.938750640029296335e+01
2.316000000000000000e+03,9.929899912315914889e+01
2.317000000000000000e+03,9.920973557062124826e+01
2.318000000000000000e+03,9.911979749513352544e+01
2.319000000000000000e+03,9.902852316047530223e+01
2.320000000000000000e+03,9.893673584494278828e+01
2.321000000000000000e+03,9.884377249988911274e+01
2.322000000000000000e+03,9.874971225389401752e+01
2.323000000000000000e+03,9.865537641224200627e+01
2.324000000000000000e+03,9.855935711661126675e+01
2.325000000000000000e+03,9.846247435524986713e+01
2.326000000000000000e+03,9.836406178803953537e+01
2.327000000000000000e+03,9.826493808687374099e+01
2.328000000000000000e+03,9.816443559585172807e+01
2.329000000000000000e+03,9.806337167161697721e+01
2.330000000000000000e+03,9.796033450834634948e+01
2.331000000000000000e+03,9.785614014782318293e+01
2.332000000000000000e+03,9.775086113900640328e+01
