l,Nl
1.514000000000000000e+03,1.882945675444628496e-07
1.515000000000000000e+03,1.885467817958060362e-07
1.516000000000000000e+03,1.887993111101390177e-07
1.517000000000000000e+03,1.890521522059491391e-07
1.518000000000000000e+03,1.893053017459566315e-07
1.519000000000000000e+03,1.895587563379381659e-07
1.520000000000000000e+03,1.898125125341134170e-07
1.521000000000000000e+03,1.900665668350486399e-07
1.522000000000000000e+03,1.903209156891015996e-07
1.523000000000000000e+03,1.905755554901442961e-07
1.524000000000000000e+03,1.908304825863375906e-07
1.525000000000000000e+03,1.910856932778777802e-07
1.526000000000000000e+03,1.913411838196972035e-07
1.527000000000000000e+03,1.915969504191740225e-07
1.528000000000000000e+03,1.918529892388719506e-07
1.529000000000000000e+03,1.921092964004992582e-07
1.530000000000000000e+03,1.923658679846248046e-07
1.531000000000000000e+03,1.926227000315300478e-07
1.532000000000000000e+03,1.928797885441245579e-07
1.533000000000000000e+03,1.931371294856550578e-07
1.534000000000000000e+03,1.933947187889977454e-07
1.535000000000000000e+03,1.936525523512454618e-07
1.536000000000000000e+03,1.939106260368081757e-07
1.537000000000000000e+03,1.941689356814274965e-07
1.538000000000000000e+03,1.944274770954000844e-07
1.539000000000000000e+03,1.946862460581662217e-07
1.540000000000000000e+03,1.949452383278925612e-07
1.541000000000000000e+03,1.952044496360981783e-07
1.542000000000000000e+03,1.954638756941505469e-07
1.543000000000000000e+03,1.957235121910705583e-07
1.544000000000000000e+03,1.959833548001456261e-07
1.545000000000000000e+03,1.962433991735461823e-07
1.546000000000000000e+03,1.965036409522363600e-07
1.547000000000000000e+03,1.967640757638095067e-07
1.548000000000000000e+03,1.970246992229283240e-07
1.549000000000000000e+03,1.972855069323331539e-07
1.550000000000000000e+03,1.975464944897947962e-07
1.551000000000000000e+03,1.978076574859713826e-07
1.552000000000000000e+03,1.980689915082243398e-07
1.553000000000000000e+03,1.983304921415825244e-07
1.554000000000000000e+03,1.985921549692800892e-07
1.555000000000000000e+03,1.988539755737273149e-07
1.556000000000000000e+03,1.991159495435716096e-07
1.557000000000000000e+03,1.993780724682976465e-07
1.558000000000000000e+03,1.996403399420491247e-07
1.559000000000000000e+03,1.999027475680468391e-07
1.560000000000000000e+03,2.001652909559494323e-07
1.561000000000000000e+03,2.004279657263732415e-07
1.562000000000000000e+03,2.006907675115137823e-07
1.563000000000000000e+03,2.009536919565170426e-07
1.564000000000000000e+03,2.012167347201177746e-07
1.565000000000000000e+03,2.014798914760669567e-07
1.566000000000000000e+03,2.017431579171112346e-07
1.567000000000000000e+03,2.020065297565005594e-07
1.568000000000000000e+03,2.022700027254539455e-07
1.569000000000000000e+03,2.025335725779954721e-07
1.570000000000000000e+03,2.027972350950763694e-07
1.571000000000000000e+03,2.030609860795984354e-07
1.572000000000000000e+03,2.033248213671941445e-07
1.573000000000000000e+03,2.035887368180141868e-07
1.574000000000000000e+03,2.038527283242336888e-07
1.575000000000000000e+03,2.041167918118502527e-07
1.576000000000000000e+03,2.043809232383053024e-07
1.577000000000000000e+03,2.046451185943288681e-07
1.578000000000000000e+03,2.049093739082337265e-07
1.579000000000000000e+03,2.051736852411792151e-07
1.580000000000000000e+03,2.054380486948143819e-07
1.581000000000000000e+03,2.057024604099825008e-07
1.582000000000000000e+03,2.059669165677201738e-07
1.583000000000000000e+03,2.062314133879946166e-07
1.584000000000000000e+03,2.064959471374473130e-07
1.585000000000000000e+03,2.067605141248754121e-07
1.586000000000000000e+03,2.070251107090295398e-07
1.587000000000000000e+03,2.072897332941536410e-07
1.588000000000000000e+03,2.075543783344533431e-07
1.589000000000000000e+03,2.078190423364720160e-07
1.590000000000000000e+03,2.080837218568234233e-07
1.591000000000000000e+03,2.083484135046359421e-07
1.592000000000000000e+03,2.086131139426893603e-07
1.593000000000000000e+03,2.088778198899373146e-07
1.594000000000000000e+03,2.091425281226897484e-07
1.595000000000000000e+03,2.094072354738127300e-07
1.596000000000000000e+03,2.096719388373395682e-07
1.597000000000000000e+03,2.099366351643160358e-07
1.598000000000000000e+03,2.102013214674380341e-07
1.599000000000000000e+03,2.104659948203649932e-07
1.600000000000000000e+03,2.107306523589867420e-07
1.601000000000000000e+03,2.109952912841982824e-07
1.602000000000000000e+03,2.112599088598335053e-07
1.603000000000000000e+03,2.115245024155773165e-07
1.604000000000000000e+03,2.117890693519943916e-07
1.605000000000000000e+03,2.120536071331541927e-07
1.606000000000000000e+03,2.123181132951806014e-07
1.607000000000000000e+03,2.125825854423212091e-07
1.608000000000000000e+03,2.128470212521445528e-07
1.609000000000000000e+03,2.131114184750960842e-07
1.610000000000000000e+03,2.133757749362926623e-07
1.611000000000000000e+03,2.136400885316308070e-07
1.612000000000000000e+03,2.139043572260961807e-07
1.613000000000000000e+03,2.141685790602905595e-07
1.614000000000000000e+03,2.144327521488468223e-07
1.615000000000000000e+03,2.146968746764846893e-07
1.616000000000000000e+03,2.149609448999254402e-07
1.617000000000000000e+03,2.152249611509476908e-07
1.618000000000000000e+03,2.154889218383843532e-07
1.619000000000000000e+03,2.157528254442110372e-07
1.620000000000000000e+03,2.160166705290687849e-07
1.621000000000000000e+03,2.162804557248565025e-07
1.622000000000000000e+03,2.165441797473231379e-07
1.623000000000000000e+03,2.168078413851833066e-07
1.624000000000000000e+03,2.170714395056924632e-07
1.625000000000000000e+03,2.173349730543370460e-07
1.626000000000000000e+03,2.175984410533861563e-07
1.627000000000000000e+03,2.178618425980361823e-07
1.628000000000000000e+03,2.181251768655947272e-07
1.629000000000000000e+03,2.183884431081184374e-07
1.630000000000000000e+03,2.186516406545394516e-07
1.631000000000000000e+03,2.189147689139306340e-07
1.632000000000000000e+03,2.191778273706000094e-07
1.633000000000000000e+03,2.194408155873188846e-07
1.634000000000000000e+03,2.197037332040228713e-07
1.635000000000000000e+03,2.199665799374655547e-07
1.636000000000000000e+03,2.202293555871349133e-07
1.637000000000000000e+03,2.204920600277441069e-07
1.638000000000000000e+03,2.207546932079929026e-07
1.639000000000000000e+03,2.210172551573675232e-07
1.640000000000000000e+03,2.212797459813704751e-07
1.641000000000000000e+03,2.215421658575282703e-07
1.642000000000000000e+03,2.218045150377688360e-07
1.643000000000000000e+03,2.220667938480452735e-07
1.644000000000000000e+03,2.223290026871171097e-07
1.645000000000000000e+03,2.225911420225470344e-07
1.646000000000000000e+03,2.228532123967148343e-07
1.647000000000000000e+03,2.231152144264646828e-07
1.648000000000000000e+03,2.233771487946373783e-07
1.649000000000000000e+03,2.236390162569317613e-07
1.650000000000000000e+03,2.239008176407247972e-07
1.651000000000000000e+03,2.241625538446900939e-07
1.652000000000000000e+03,2.244242258340260092e-07
1.653000000000000000e+03,2.246858346402908770e-07
1.654000000000000000e+03,2.249473813641595694e-07
1.655000000000000000e+03,2.252088671753743162e-07
1.656000000000000000e+03,2.254702933081727388e-07
1.657000000000000000e+03,2.257316610612138407e-07
1.658000000000000000e+03,2.259929717966466942e-07
1.659000000000000000e+03,2.262542269437049050e-07
1.660000000000000000e+03,2.265154279941415541e-07
1.661000000000000000e+03,2.267765764984167552e-07
1.662000000000000000e+03,2.270376740721798396e-07
1.663000000000000000e+03,2.272987223887305511e-07
1.664000000000000000e+03,2.275597231818555206e-07
1.665000000000000000e+03,2.278206782419166420e-07
1.666000000000000000e+03,2.280815894187031379e-07
1.667000000000000000e+03,2.283424586211991020e-07
1.668000000000000000e+03,2.286032878093573266e-07
1.669000000000000000e+03,2.288640790011941303e-07
1.670000000000000000e+03,2.291248342720136083e-07
1.671000000000000000e+03,2.293855557466624949e-07
1.672000000000000000e+03,2.296462456061436120e-07
1.673000000000000000e+03,2.299069060798415358e-07
1.674000000000000000e+03,2.301675394483981677e-07
1.675000000000000000e+03,2.304281480396475059e-07
1.676000000000000000e+03,2.306887342277102990e-07
1.677000000000000000e+03,2.309493004289018184e-07
1.678000000000000000e+03,2.312098491007588293e-07
1.679000000000000000e+03,2.314703827454350809e-07
1.680000000000000000e+03,2.317309039049423046e-07
1.681000000000000000e+03,2.319914151570756418e-07
1.682000000000000000e+03,2.322519191218020985e-07
1.683000000000000000e+03,2.325124184534800709e-07
1.684000000000000000e+03,2.327729158434276825e-07
1.685000000000000000e+03,2.330334140196754496e-07
1.686000000000000000e+03,2.332939157419472676e-07
1.687000000000000000e+03,2.335544238014218383e-07
1.688000000000000000e+03,2.338149410231652169e-07
1.689000000000000000e+03,2.340754702583746099e-07
1.690000000000000000e+03,2.343360143905361995e-07
1.691000000000000000e+03,2.345965763238455410e-07
1.692000000000000000e+03,2.348571589893082912e-07
1.693000000000000000e+03,2.351177653407192902e-07
1.694000000000000000e+03,2.353783983569421122e-07
1.695000000000000000e+03,2.356390610340993424e-07
1.696000000000000000e+03,2.358997563877462223e-07
1.697000000000000000e+03,2.361604874564809162e-07
1.698000000000000000e+03,2.364212572926710086e-07
1.699000000000000000e+03,2.366820689660429655e-07
1.700000000000000000e+03,2.369429255619582902e-07
1.701000000000000000e+03,2.372038301735554923e-07
1.702000000000000000e+03,2.374647859114345862e-07
1.703000000000000000e+03,2.377257958921514458e-07
1.704000000000000000e+03,2.379868632364859921e-07
1.705000000000000000e+03,2.382479910770892601e-07
1.706000000000000000e+03,2.385091825452086717e-07
1.707000000000000000e+03,2.387704407783150912e-07
1.708000000000000000e+03,2.390317689182847216e-07
1.709000000000000000e+03,2.392931701036654825e-07
1.710000000000000000e+03,2.395546474754562362e-07
1.711000000000000000e+03,2.398162041693645360e-07
1.712000000000000000e+03,2.400778433215253163e-07
1.713000000000000000e+03,2.403395680646161348e-07
1.714000000000000000e+03,2.406013815258093644e-07
1.715000000000000000e+03,2.408632868267136421e-07
1.716000000000000000e+03,2.411252870812828093e-07
1.717000000000000000e+03,2.413873853918470332e-07
1.718000000000000000e+03,2.416495848508272542e-07
1.719000000000000000e+03,2.419118885405979667e-07
1.720000000000000000e+03,2.421742995313358612e-07
1.721000000000000000e+03,2.424368208808252716e-07
1.722000000000000000e+03,2.426994556283797607e-07
1.723000000000000000e+03,2.429622067984753623e-07
1.724000000000000000e+03,2.432250773946256329e-07
1.725000000000000000e+03,2.434880704029496720e-07
1.726000000000000000e+03,2.437511887899546432e-07
1.727000000000000000e+03,2.440144355021378801e-07
1.728000000000000000e+03,2.442778134598525678e-07
1.729000000000000000e+03,2.445413255646366428e-07
1.730000000000000000e+03,2.448049746891590413e-07
1.731000000000000000e+03,2.450687636805797197e-07
1.732000000000000000e+03,2.453326953621882402e-07
1.733000000000000000e+03,2.455967725288953849e-07
1.734000000000000000e+03,2.458609979449653310e-07
1.735000000000000000e+03,2.461253743472252174e-07
1.736000000000000000e+03,2.463899044428051018e-07
1.737000000000000000e+03,2.466545909044476222e-07
1.738000000000000000e+03,2.469194363721458402e-07
1.739000000000000000e+03,2.471844434522662449e-07
1.740000000000000000e+03,2.474496147152977626e-07
1.741000000000000000e+03,2.477149526948566520e-07
1.742000000000000000e+03,2.479804598894045513e-07
1.743000000000000000e+03,2.482461387571918510e-07
1.744000000000000000e+03,2.485119917219758011e-07
1.745000000000000000e+03,2.487780211638735612e-07
1.746000000000000000e+03,2.490442294251261539e-07
1.747000000000000000e+03,2.493106188047784097e-07
1.748000000000000000e+03,2.495771915644619786e-07
1.749000000000000000e+03,2.498439499190454094e-07
1.750000000000000000e+03,2.501108960424211855e-07
1.751000000000000000e+03,2.503780320659603654e-07
1.752000000000000000e+03,2.506453600763990774e-07
1.753000000000000000e+03,2.509128821141196244e-07
1.754000000000000000e+03,2.511806001748732964e-07
1.755000000000000000e+03,2.514485162080250004e-07
1.756000000000000000e+03,2.517166321142411254e-07
1.757000000000000000e+03,2.519849497476784341e-07
1.758000000000000000e+03,2.522534709136148587e-07
1.759000000000000000e+03,2.525221973706109177e-07
1.760000000000000000e+03,2.527911308257284791e-07
1.761000000000000000e+03,2.530602729362140799e-07
1.762000000000000000e+03,2.533296253102544263e-07
1.763000000000000000e+03,2.535991895042772177e-07
1.764000000000000000e+03,2.538689670244077783e-07
1.765000000000000000e+03,2.541389593245787442e-07
1.766000000000000000e+03,2.544091678071197577e-07
1.767000000000000000e+03,2.546795938208191908e-07
1.768000000000000000e+03,2.549502386626954497e-07
1.769000000000000000e+03,2.552211035751838730e-07
1.770000000000000000e+03,2.554921897479246593e-07
1.771000000000000000e+03,2.557634983156298791e-07
1.772000000000000000e+03,2.560350303595281429e-07
1.773000000000000000e+03,2.563067869058874282e-07
1.774000000000000000e+03,2.565787689275348159e-07
1.775000000000000000e+03,2.568509773414307464e-07
1.776000000000000000e+03,2.571234130106495946e-07
1.777000000000000000e+03,2.573960767418144833e-07
1.778000000000000000e+03,2.576689692875558497e-07
1.779000000000000000e+03,2.579420913442005802e-07
1.780000000000000000e+03,2.582154435539025104e-07
1.781000000000000000e+03,2.584890265021977291e-07
1.782000000000000000e+03,2.587628407205896169e-07
1.783000000000000000e+03,2.590368866836109653e-07
1.784000000000000000e+03,2.593111648114224094e-07
1.785000000000000000e+03,2.595856754679872831e-07
1.786000000000000000e+03,2.598604189629383217e-07
1.787000000000000000e+03,2.601353955495925334e-07
1.788000000000000000e+03,2.604106054277347620e-07
1.789000000000000000e+03,2.606860487406603771e-07
1.790000000000000000e+03,2.609617255784734613e-07
1.791000000000000000e+03,2.612376359753727581e-07
1.792000000000000000e+03,2.615137799122384574e-07
1.793000000000000000e+03,2.617901573150116630e-07
1.794000000000000000e+03,2.620667680573402053e-07
1.795000000000000000e+03,2.623436119584764649e-07
1.796000000000000000e+03,2.626206887855435031e-07
1.797000000000000000e+03,2.628979982517400932e-07
1.798000000000000000e+03,2.631755400195280526e-07
1.799000000000000000e+03,2.634533136982720387e-07
1.800000000000000000e+03,2.637313188471401595e-07
1.801000000000000000e+03,2.640095549730082033e-07
1.802000000000000000e+03,2.642880215338333174e-07
1.803000000000000000e+03,2.645667179353674673e-07
1.804000000000000000e+03,2.648456435352363772e-07
1.805000000000000000e+03,2.651247976394493304e-07
1.806000000000000000e+03,2.654041795066001351e-07
1.807000000000000000e+03,2.656837883442632111e-07
1.808000000000000000e+03,2.659636233132519951e-07
1.809000000000000000e+03,2.662436835243523048e-07
1.810000000000000000e+03,2.665239680422085795e-07
1.811000000000000000e+03,2.668044758820266450e-07
1.812000000000000000e+03,2.670852060138497483e-07
1.813000000000000000e+03,2.673661573597107263e-07
1.814000000000000000e+03,2.676473287970514254e-07
1.815000000000000000e+03,2.679287191558574534e-07
1.816000000000000000e+03,2.682103272229370195e-07
1.817000000000000000e+03,2.684921517386139061e-07
1.818000000000000000e+03,2.687741914010501951e-07
1.819000000000000000e+03,2.690564448628653892e-07
1.820000000000000000e+03,2.693389107359651879e-07
1.821000000000000000e+03,2.696215875880828401e-07
1.822000000000000000e+03,2.699044739494132120e-07
1.823000000000000000e+03,2.701875683039516107e-07
1.824000000000000000e+03,2.704708690979415081e-07
1.825000000000000000e+03,2.707543747387484113e-07
1.826000000000000000e+03,2.710380835978891161e-07
1.827000000000000000e+03,2.713219940013950143e-07
1.828000000000000000e+03,2.716061042455797168e-07
1.829000000000000000e+03,2.718904125874032078e-07
1.830000000000000000e+03,2.721749172475760609e-07
